"","id","task","stimulus","density","frequency","length","item","rt","log_rt","correct"
"6698","L27","lexdec","nonword","low","high","6","prahce",0.562,-0.576253429088446,TRUE
"6699","L27","lexdec","word","low","high","4","film",0.75,-0.287682072451781,TRUE
"6700","L27","lexdec","word","low","high","4","drew",0.61,-0.49429632181478,TRUE
"6701","L27","lexdec","word","low","high","4","golf",0.782,-0.245900538436826,TRUE
"6702","L27","lexdec","word","low","high","5","tools",0.765,-0.267879445155601,TRUE
"6703","L27","lexdec","word","low","high","5","ideal",1.344,0.295650242100958,TRUE
"6704","L27","lexdec","word","low","high","6","lifted",1.688,0.523544396173765,TRUE
"6705","L27","lexdec","word","low","high","6","belong",0.578,-0.54818141030976,TRUE
"6706","L27","lexdec","word","low","high","4","term",1.062,0.0601539228197471,TRUE
"6707","L27","lexdec","word","low","high","4","knee",0.672,-0.397496938458987,TRUE
"6708","L27","lexdec","word","low","high","5","brief",1.015,0.0148886124937506,TRUE
"6709","L27","lexdec","word","low","high","5","queen",0.641,-0.444725822061467,TRUE
"6710","L27","lexdec","word","low","high","5","funds",0.765,-0.267879445155601,TRUE
"6711","L27","lexdec","word","low","high","6","handed",0.844,-0.16960278438618,TRUE
"6712","L27","lexdec","word","low","high","6","tongue",0.922,-0.0812100554255432,TRUE
"6713","L27","lexdec","word","low","high","6","dreams",0.718,-0.331285709933913,TRUE
"6714","L27","lexdec","word","low","high","4","iron",0.687,-0.375420986759788,TRUE
"6715","L27","lexdec","word","low","high","4","plus",0.547,-0.603306476560156,TRUE
"6716","L27","lexdec","word","low","high","5","thick",0.5,-0.693147180559945,TRUE
"6717","L27","lexdec","word","low","high","5","towns",1.407,0.341459778132252,TRUE
"6718","L27","lexdec","word","low","high","5","enemy",0.547,-0.603306476560156,TRUE
"6719","L27","lexdec","word","low","high","6","weight",0.5,-0.693147180559945,TRUE
"6720","L27","lexdec","word","low","high","6","rolled",0.937,-0.0650719967437148,TRUE
"6721","L27","lexdec","word","low","high","6","cattle",0.937,-0.0650719967437148,TRUE
"6722","L27","lexdec","word","low","high","4","duty",0.453,-0.791863153499103,TRUE
"6723","L27","lexdec","word","low","high","4","club",2.078,0.731405892677036,TRUE
"6724","L27","lexdec","word","low","high","5","march",0.5,-0.693147180559945,TRUE
"6725","L27","lexdec","word","low","high","5","limit",0.594,-0.520875959619492,TRUE
"6726","L27","lexdec","word","low","high","5","yards",0.5,-0.693147180559945,TRUE
"6727","L27","lexdec","word","low","high","6","smiled",0.766,-0.266573109241546,TRUE
"6728","L27","lexdec","word","low","high","6","strain",0.891,-0.115410851511328,TRUE
"6729","L27","lexdec","word","low","high","4","onto",0.469,-0.757152510535858,TRUE
"6730","L27","lexdec","word","low","high","4","sign",0.593,-0.522560879984412,TRUE
"6731","L27","lexdec","word","low","high","4","join",0.61,-0.49429632181478,TRUE
"6732","L27","lexdec","word","low","high","5","noted",0.953,-0.048140375327935,TRUE
"6733","L27","lexdec","word","low","high","5","block",1.343,0.294905917541101,TRUE
"6734","L27","lexdec","word","low","high","6","agreed",0.578,-0.54818141030976,TRUE
"6735","L27","lexdec","word","low","high","6","nodded",2.078,0.731405892677036,TRUE
"6736","L27","lexdec","word","low","high","6","caused",1,0,TRUE
"6737","L27","lexdec","nonword","low","low","4","keph",1.891,0.63710578967632,TRUE
"6738","L27","lexdec","nonword","low","low","4","deke",1.484,0.394741144745189,TRUE
"6739","L27","lexdec","nonword","low","low","4","gurg",0.969,-0.0314906670913708,TRUE
"6740","L27","lexdec","nonword","low","low","5","slefs",0.828,-0.188742124596877,TRUE
"6741","L27","lexdec","nonword","low","low","5","gilge",1.032,0.031498667059371,TRUE
"6742","L27","lexdec","nonword","low","low","5","gwern",1.031,0.0305292050348228,TRUE
"6743","L27","lexdec","nonword","low","low","6","cweate",1.11,0.104360015324243,TRUE
"6744","L27","lexdec","nonword","low","low","6","sprour",0.89,-0.116533816255952,TRUE
"6745","L27","lexdec","nonword","low","low","4","pryp",0.797,-0.226900600191922,TRUE
"6746","L27","lexdec","nonword","low","low","4","kyth",0.828,-0.188742124596877,TRUE
"6747","L27","lexdec","nonword","low","low","5","terpe",1.14,0.131028262406404,TRUE
"6748","L27","lexdec","nonword","low","low","5","scaig",0.672,-0.397496938458987,TRUE
"6749","L27","lexdec","nonword","low","low","6","glabed",1.109,0.10345870836823,TRUE
"6750","L27","lexdec","nonword","low","low","6","skeech",0.656,-0.421594490038048,TRUE
"6751","L27","lexdec","nonword","low","low","4","shuf",0.656,-0.421594490038048,TRUE
"6752","L27","lexdec","nonword","low","low","4","dwek",0.703,-0.352398387171472,TRUE
"6753","L27","lexdec","nonword","low","low","4","hoac",0.813,-0.207024169434327,TRUE
"6754","L27","lexdec","nonword","low","low","5","grieg",0.782,-0.245900538436826,TRUE
"6755","L27","lexdec","nonword","low","low","5","highf",0.797,-0.226900600191922,TRUE
"6756","L27","lexdec","nonword","low","low","6","breked",0.672,-0.397496938458987,TRUE
"6757","L27","lexdec","nonword","low","low","6","weiths",0.656,-0.421594490038048,TRUE
"6758","L27","lexdec","nonword","low","low","6","korged",1.515,0.415415438961332,TRUE
"6759","L27","lexdec","nonword","low","low","4","dwur",0.641,-0.444725822061467,TRUE
"6760","L27","lexdec","nonword","low","low","4","ipce",0.672,-0.397496938458987,TRUE
"6761","L27","lexdec","nonword","low","low","5","teene",0.625,-0.470003629245736,TRUE
"6762","L27","lexdec","nonword","low","low","5","yoarm",0.64,-0.446287102628419,TRUE
"6763","L27","lexdec","nonword","low","low","5","scanx",0.687,-0.375420986759788,TRUE
"6764","L27","lexdec","nonword","low","low","6","whoals",0.954,-0.0470916075338506,TRUE
"6765","L27","lexdec","nonword","low","low","6","fleste",0.609,-0.49593701127224,TRUE
"6766","L27","lexdec","nonword","low","low","6","cratts",0.531,-0.632993257740198,TRUE
"6767","L27","lexdec","nonword","low","low","4","jeev",0.562,-0.576253429088446,TRUE
"6768","L27","lexdec","nonword","low","low","5","pryts",0.86,-0.150822889734584,TRUE
"6769","L27","lexdec","nonword","low","low","5","plood",1.281,0.247641022914597,TRUE
"6770","L27","lexdec","nonword","low","low","5","shond",0.578,-0.54818141030976,TRUE
"6771","L27","lexdec","nonword","low","low","6","sponts",1.063,0.0610950993598108,TRUE
"6772","L27","lexdec","nonword","low","low","6","cruled",1.266,0.235862323721984,TRUE
"6773","L27","lexdec","word","low","low","4","loaf",0.954,-0.0470916075338506,TRUE
"6774","L27","lexdec","word","low","low","4","jolt",0.953,-0.048140375327935,TRUE
"6775","L27","lexdec","word","low","low","5","discs",1.312,0.271552690521897,TRUE
"6776","L27","lexdec","word","low","low","5","lions",0.734,-0.309246250367621,TRUE
"6777","L27","lexdec","word","low","low","6","nudged",1.156,0.144965770250186,TRUE
"6778","L27","lexdec","word","low","low","6","summed",0.797,-0.226900600191922,TRUE
"6779","L27","lexdec","word","low","low","6","hinted",1.032,0.031498667059371,TRUE
"6780","L27","lexdec","word","low","low","4","turf",1.188,0.172271220940453,TRUE
"6781","L27","lexdec","word","low","low","4","defy",0.703,-0.352398387171472,TRUE
"6782","L27","lexdec","word","low","low","4","grub",0.985,-0.0151136378100482,TRUE
"6783","L27","lexdec","word","low","low","5","irons",0.719,-0.32989392126109,TRUE
"6784","L27","lexdec","word","low","low","5","mirth",0.687,-0.375420986759788,TRUE
"6785","L27","lexdec","word","low","low","6","taxing",0.516,-0.661648513500574,TRUE
"6786","L27","lexdec","word","low","low","6","pearls",0.609,-0.49593701127224,TRUE
"6787","L27","lexdec","word","low","low","4","wrap",0.562,-0.576253429088446,TRUE
"6788","L27","lexdec","word","low","low","4","putt",0.891,-0.115410851511328,TRUE
"6789","L27","lexdec","word","low","low","5","baton",1.078,0.0751074724868055,TRUE
"6790","L27","lexdec","word","low","low","5","quart",0.578,-0.54818141030976,TRUE
"6791","L27","lexdec","word","low","low","6","relied",0.844,-0.16960278438618,TRUE
"6792","L27","lexdec","word","low","low","6","fluent",0.766,-0.266573109241546,TRUE
"6793","L27","lexdec","word","low","low","4","blur",1.328,0.283674051054242,TRUE
"6794","L27","lexdec","word","low","low","4","menu",0.625,-0.470003629245736,TRUE
"6795","L27","lexdec","word","low","low","4","knit",0.593,-0.522560879984412,TRUE
"6796","L27","lexdec","word","low","low","5","plush",0.516,-0.661648513500574,TRUE
"6797","L27","lexdec","word","low","low","5","clues",0.532,-0.631111789640493,TRUE
"6798","L27","lexdec","word","low","low","5","hosts",0.5,-0.693147180559945,TRUE
"6799","L27","lexdec","word","low","low","6","masked",0.984,-0.0161293819298836,TRUE
"6800","L27","lexdec","word","low","low","6","risked",0.469,-0.757152510535858,TRUE
"6801","L27","lexdec","word","low","low","4","levy",0.969,-0.0314906670913708,TRUE
"6802","L27","lexdec","word","low","low","4","chef",0.593,-0.522560879984412,TRUE
"6803","L27","lexdec","word","low","low","5","lawns",2.219,0.797056643950457,TRUE
"6804","L27","lexdec","word","low","low","5","idiom",0.485,-0.723606388044654,TRUE
"6805","L27","lexdec","word","low","low","6","darted",0.531,-0.632993257740198,TRUE
"6806","L27","lexdec","word","low","low","6","melted",1.125,0.117783035656383,TRUE
"6807","L27","lexdec","word","low","low","6","weighs",2.735,1.00613143587394,TRUE
"6808","L28","lexdec","nonword","high","high","4","uows",2.579,0.947401726899208,TRUE
"6809","L28","lexdec","nonword","high","high","4","uile",2.859,1.05047191334017,TRUE
"6810","L28","lexdec","nonword","high","high","5","uares",1.516,0.41607528722018,TRUE
"6811","L28","lexdec","nonword","high","high","5","iulls",2.032,0.709020529716236,TRUE
"6812","L28","lexdec","nonword","high","high","6","seaqed",1.672,0.51402051466251,TRUE
"6813","L28","lexdec","nonword","high","high","6","aopped",1.265,0.235072122179483,TRUE
"6814","L28","lexdec","nonword","high","high","6","eoomed",1.375,0.318453731118535,TRUE
"6815","L28","lexdec","nonword","high","high","4","diae",0.672,-0.397496938458987,TRUE
"6816","L28","lexdec","nonword","high","high","4","tiue",0.937,-0.0650719967437148,TRUE
"6817","L28","lexdec","nonword","high","high","4","iape",1.25,0.22314355131421,TRUE
"6818","L28","lexdec","nonword","high","high","5","ients",0.968,-0.0325231917055601,TRUE
"6819","L28","lexdec","nonword","high","high","5","ioles",0.64,-0.446287102628419,TRUE
"6820","L28","lexdec","nonword","high","high","6","leaoed",2.078,0.731405892677036,TRUE
"6821","L28","lexdec","nonword","high","high","6","qobbed",0.906,-0.0987159729391577,TRUE
"6822","L28","lexdec","nonword","high","high","4","uans",1.218,0.197210169287705,TRUE
"6823","L28","lexdec","nonword","high","high","4","braj",1.047,0.0459289318883997,TRUE
"6824","L28","lexdec","nonword","high","high","5","maqes",1.203,0.184818436992542,TRUE
"6825","L28","lexdec","nonword","high","high","5","aoped",0.969,-0.0314906670913708,TRUE
"6826","L28","lexdec","nonword","high","high","6","staoes",1.469,0.38458189719174,TRUE
"6827","L28","lexdec","nonword","high","high","6","iagged",1.203,0.184818436992542,TRUE
"6828","L28","lexdec","nonword","high","high","6","grajes",0.906,-0.0987159729391577,TRUE
"6829","L28","lexdec","nonword","high","high","4","aown",1.219,0.198030850499135,TRUE
"6830","L28","lexdec","nonword","high","high","4","ieep",1.344,0.295650242100958,TRUE
"6831","L28","lexdec","nonword","high","high","4","eush",1.328,0.283674051054242,TRUE
"6832","L28","lexdec","nonword","high","high","5","iound",1.297,0.260053905334307,TRUE
"6833","L28","lexdec","nonword","high","high","5","oales",0.969,-0.0314906670913708,TRUE
"6834","L28","lexdec","nonword","high","high","6","sgacks",1.25,0.22314355131421,TRUE
"6835","L28","lexdec","nonword","high","high","6","sjares",1.141,0.131905070879939,TRUE
"6836","L28","lexdec","nonword","high","high","6","aettle",1.032,0.031498667059371,TRUE
"6837","L28","lexdec","nonword","high","high","4","iunt",1.25,0.22314355131421,TRUE
"6838","L28","lexdec","nonword","high","high","4","sanm",1.703,0.532391401680551,TRUE
"6839","L28","lexdec","nonword","high","high","4","oang",1.5,0.405465108108164,TRUE
"6840","L28","lexdec","nonword","high","high","5","eoods",1.75,0.559615787935423,TRUE
"6841","L28","lexdec","nonword","high","high","5","mioes",1.703,0.532391401680551,TRUE
"6842","L28","lexdec","nonword","high","high","5","caoed",1.734,0.55043087835835,TRUE
"6843","L28","lexdec","nonword","high","high","6","stajed",1.609,0.475612868010246,TRUE
"6844","L28","lexdec","nonword","high","high","6","aocked",1.735,0.551007413398823,TRUE
"6845","L28","lexdec","word","high","high","4","list",0.704,-0.350976922824095,TRUE
"6846","L28","lexdec","word","high","high","4","fill",1.25,0.22314355131421,TRUE
"6847","L28","lexdec","word","high","high","5","lines",2.109,0.746213901496638,TRUE
"6848","L28","lexdec","word","high","high","5","forms",1.437,0.362557607096888,TRUE
"6849","L28","lexdec","word","high","high","5","store",2.172,0.775648402071689,TRUE
"6850","L28","lexdec","word","high","high","6","failed",1.891,0.63710578967632,TRUE
"6851","L28","lexdec","word","high","high","6","locked",2,0.693147180559945,TRUE
"6852","L28","lexdec","word","high","high","6","packed",0.594,-0.520875959619492,TRUE
"6853","L28","lexdec","word","high","high","4","ship",0.687,-0.375420986759788,TRUE
"6854","L28","lexdec","word","high","high","4","boat",0.547,-0.603306476560156,TRUE
"6855","L28","lexdec","word","high","high","5","hills",0.875,-0.133531392624523,TRUE
"6856","L28","lexdec","word","high","high","5","match",0.672,-0.397496938458987,TRUE
"6857","L28","lexdec","word","high","high","6","finger",0.515,-0.663588378318401,TRUE
"6858","L28","lexdec","word","high","high","6","leader",0.641,-0.444725822061467,TRUE
"6859","L28","lexdec","word","high","high","6","filled",0.906,-0.0987159729391577,TRUE
"6860","L28","lexdec","word","high","high","4","race",1.032,0.031498667059371,TRUE
"6861","L28","lexdec","word","high","high","4","push",1.797,0.586118607801422,TRUE
"6862","L28","lexdec","word","high","high","5","waves",0.625,-0.470003629245736,TRUE
"6863","L28","lexdec","word","high","high","5","walls",1.218,0.197210169287705,TRUE
"6864","L28","lexdec","word","high","high","5","lower",0.953,-0.048140375327935,TRUE
"6865","L28","lexdec","word","high","high","6","pulled",1.328,0.283674051054242,TRUE
"6866","L28","lexdec","word","high","high","6","latter",1.234,0.210260925483196,TRUE
"6867","L28","lexdec","word","high","high","6","bitter",0.812,-0.208254938820459,TRUE
"6868","L28","lexdec","word","high","high","4","coal",2.391,0.871711688476188,TRUE
"6869","L28","lexdec","word","high","high","4","king",1.234,0.210260925483196,TRUE
"6870","L28","lexdec","word","high","high","5","parts",0.609,-0.49593701127224,TRUE
"6871","L28","lexdec","word","high","high","5","homes",0.61,-0.49429632181478,TRUE
"6872","L28","lexdec","word","high","high","6","leaned",1.421,0.351360849114964,TRUE
"6873","L28","lexdec","word","high","high","6","picked",1.454,0.374318379111328,TRUE
"6874","L28","lexdec","word","high","high","6","master",1.485,0.395414772254663,TRUE
"6875","L28","lexdec","word","high","high","4","safe",1.61,0.476234178996372,TRUE
"6876","L28","lexdec","word","high","high","4","mark",1.75,0.559615787935423,TRUE
"6877","L28","lexdec","word","high","high","5","games",1.406,0.340748793388473,TRUE
"6878","L28","lexdec","word","high","high","5","track",1.547,0.436317571590929,TRUE
"6879","L28","lexdec","word","high","high","5","rates",1.766,0.568717102181768,TRUE
"6880","L28","lexdec","word","high","high","6","stared",1.468,0.383900930192324,TRUE
"6881","L28","lexdec","word","high","high","6","showed",1.562,0.445967051417494,TRUE
"6882","L28","lexdec","nonword","high","low","4","salf",2.297,0.831603923706961,TRUE
"6883","L28","lexdec","nonword","high","low","5","saped",1.75,0.559615787935423,TRUE
"6884","L28","lexdec","nonword","high","low","5","stams",3.656,1.2963696535919,TRUE
"6885","L28","lexdec","nonword","high","low","5","hiped",1.859,0.620038708739307,TRUE
"6886","L28","lexdec","nonword","high","low","6","swores",4.188,1.43222329300829,TRUE
"6887","L28","lexdec","nonword","high","low","6","blaced",1.016,0.0158733491562902,TRUE
"6888","L28","lexdec","nonword","high","low","4","looc",1.016,0.0158733491562902,TRUE
"6889","L28","lexdec","nonword","high","low","4","baln",1.938,0.661656513468574,TRUE
"6890","L28","lexdec","nonword","high","low","5","zaste",2.204,0.790273891290668,TRUE
"6891","L28","lexdec","nonword","high","low","5","wimed",0.953,-0.048140375327935,TRUE
"6892","L28","lexdec","nonword","high","low","5","keeks",1.625,0.485507815781701,TRUE
"6893","L28","lexdec","nonword","high","low","6","crames",1.532,0.4265740713184,TRUE
"6894","L28","lexdec","nonword","high","low","6","lamped",1.953,0.669366651894542,TRUE
"6895","L28","lexdec","nonword","high","low","4","draz",1.125,0.117783035656383,TRUE
"6896","L28","lexdec","nonword","high","low","4","mies",1.75,0.559615787935423,TRUE
"6897","L28","lexdec","nonword","high","low","5","talts",0.734,-0.309246250367621,TRUE
"6898","L28","lexdec","nonword","high","low","5","yails",2.125,0.75377180237638,TRUE
"6899","L28","lexdec","nonword","high","low","5","wumps",1.5,0.405465108108164,TRUE
